DATETIME,ID,LOCATION,TARGET,AVERAGE
8/1/2016 15:59,L534M,A,0.4,0.4792
8/1/2016 16:09,K9420,A,0.4,0.499
8/1/2016 16:19,J71HI,A,0.4,0.469
8/1/2016 16:29,J71IQ,A,0.4,0.4856
8/1/2016 16:39,K94EY,A,0.4,0.4551
8/1/2016 16:49,8M10G,A,0.4,0.4765
8/1/2016 16:59,8M122,A,0.4,0.5283
8/1/2016 17:09,9ZAJI,A,0.4,0.5604
8/1/2016 17:19,N801A,A,0.4,0.5821
8/1/2016 17:29,K944G,A,0.4,0.4677
8/1/2016 17:39,L531E,A,0.4,0.4598
8/1/2016 17:49,W200O,A,0.4,0.5811
8/1/2016 17:59,J71JA,A,0.4,0.4858
8/1/2016 18:09,L531S,A,0.4,0.4769
8/1/2016 18:19,8M11S,A,0.4,0.5109
8/1/2016 18:29,J71GW,A,0.4,0.3927
8/1/2016 18:39,K93XI,A,0.4,0.4844
8/1/2016 18:49,N8010,A,0.4,0.502
8/1/2016 18:59,7I058,A,0.4,0.4259
8/1/2016 19:09,J71IU,A,0.4,0.467
8/1/2016 19:19,K93W4,A,0.4,0.3929
8/1/2016 19:29,9ZAK2,A,0.4,0.5938
8/1/2016 19:39,K942O,A,0.4,0.4898
8/1/2016 19:49,K93YA,A,0.4,0.5112
8/1/2016 19:59,K943E,A,0.4,0.4814
8/1/2016 20:09,L532C,A,0.4,0.444
8/1/2016 20:19,L532Q,A,0.4,0.4793
8/1/2016 20:29,L52PQ,A,0.4,0.4382
8/1/2016 20:39,K93WW,A,0.4,0.4933
8/1/2016 20:49,J71K4,A,0.4,0.4657
8/1/2016 20:59,L5336,A,0.4,0.4875
8/1/2016 21:09,K94FI,A,0.4,0.4539
8/1/2016 21:19,L5322,A,0.4,0.4614
8/1/2016 21:29,K93VS,A,0.4,0.4504
8/1/2016 21:39,K93X2,A,0.4,0.5056
8/1/2016 21:49,J71K0,A,0.4,0.5002
8/1/2016 21:59,J71H0,A,0.4,0.469
8/1/2016 22:09,J71IK,A,0.4,0.4823
8/1/2016 22:19,J71HK,A,0.4,0.4694
8/1/2016 22:29,K945K,A,0.4,0.4917
8/1/2016 22:39,L533G,A,0.4,0.4594
8/1/2016 22:49,L5324,A,0.4,0.3976
8/1/2016 22:59,K94F0,A,0.4,0.5108
8/1/2016 23:09,J71GE,A,0.4,0.4375
8/1/2016 23:19,L5334,A,0.4,0.4813
8/1/2016 23:29,L531A,A,0.4,0.4762
8/1/2016 23:39,J71L2,A,0.4,0.4547
8/1/2016 23:49,L531Q,A,0.4,0.4624
8/1/2016 23:59,L532M,A,0.4,0.4883
8/2/2016 0:09,J71HQ,A,0.4,0.5048
8/2/2016 0:19,L532O,A,0.4,0.43
8/2/2016 0:29,L5318,A,0.4,0.5407
8/2/2016 0:39,K944O,A,0.4,0.4429
8/2/2016 0:49,L532S,A,0.4,0.4962
8/2/2016 0:59,K943I,A,0.4,0.4299
8/2/2016 1:09,L533E,A,0.4,0.468
8/2/2016 1:19,5F0XC,A,0.4,0.6936
8/2/2016 1:29,K94F4,A,0.4,0.4696
8/2/2016 1:39,J71II,A,0.4,0.4295
8/2/2016 1:49,J71KC,A,0.4,0.5589
8/2/2016 1:59,J71HO,A,0.4,0.4552
8/2/2016 2:09,L533C,A,0.4,0.4364
8/2/2016 2:19,J71J4,A,0.4,0.4454
8/2/2016 2:29,K94EW,A,0.4,0.4438
8/2/2016 2:39,K94JE,A,0.4,0.4341
8/2/2016 2:49,K9452,A,0.4,0.4341
8/2/2016 2:59,L5340,A,0.4,0.4716
8/2/2016 3:09,L5346,A,0.4,0.4293
8/2/2016 3:19,J71JE,A,0.4,0.4677
8/2/2016 3:29,J71KG,A,0.4,0.4883
8/2/2016 3:39,J71JM,A,0.4,0.4657
8/2/2016 3:49,K944W,A,0.4,0.4653
8/2/2016 3:59,J71LM,A,0.4,0.4643
8/2/2016 4:09,J71JO,A,0.4,0.4666
8/2/2016 4:19,J71KI,A,0.4,0.4587
8/2/2016 4:29,J71KO,A,0.4,0.4638
8/2/2016 4:39,J71LI,A,0.4,0.499
8/2/2016 4:49,L533M,A,0.4,0.492
8/2/2016 4:59,J71JQ,A,0.4,0.4915
8/2/2016 5:09,J717Y,A,0.4,0.4561
8/2/2016 5:19,L5344,A,0.4,0.4785
8/2/2016 5:29,K93UI,A,0.4,0.4674
8/2/2016 5:39,J71JW,A,0.4,0.5253
8/2/2016 5:49,J71MA,A,0.4,0.5102
8/2/2016 5:59,5F0YG,A,0.4,0.4954
8/2/2016 6:09,K93W2,A,0.4,0.5049
8/2/2016 6:19,L531W,A,0.4,0.4249
8/2/2016 6:29,J71JK,A,0.4,0.4671
8/2/2016 6:39,J71KM,A,0.4,0.46
8/2/2016 6:49,L531O,A,0.4,0.4614
8/2/2016 6:59,L5328,A,0.4,0.4534
8/2/2016 7:09,J71KQ,A,0.4,0.4846
8/2/2016 7:19,L532K,A,0.4,0.4845
8/2/2016 7:29,L5356,A,0.4,0.4662
8/2/2016 7:39,L534Q,A,0.4,0.473
8/2/2016 7:49,L532A,A,0.4,0.495
8/2/2016 7:59,L534O,A,0.4,0.4441
8/2/2016 8:09,K9442,A,0.4,0.4893
8/2/2016 8:19,L531Y,A,0.4,0.4394
8/2/2016 8:29,L533K,A,0.4,0.4706
8/2/2016 8:39,L52YQ,A,0.4,0.4931
8/2/2016 8:49,J71K6,A,0.4,0.4497
8/2/2016 8:59,J71AK,A,0.4,0.5156
8/2/2016 9:09,K93W8,A,0.4,0.4372
8/2/2016 9:19,L5332,A,0.4,0.4843
8/2/2016 9:29,L5352,A,0.4,0.4274
8/2/2016 9:39,K945O,A,0.4,0.4912
8/2/2016 9:49,K94JG,A,0.4,0.4912
8/2/2016 9:59,J71L8,A,0.4,0.4799
8/2/2016 10:09,L5342,A,0.4,0.4956
8/2/2016 10:19,K93UE,A,0.4,0.4365
8/2/2016 10:29,L5354,A,0.4,0.5388
8/2/2016 10:39,J71D0,A,0.4,0.4541
8/2/2016 10:49,L531U,A,0.4,0.4788
8/2/2016 10:59,J71JI,A,0.4,0.5025
8/2/2016 11:09,J71LE,A,0.4,0.4606
8/2/2016 11:19,L532E,A,0.4,0.4964
8/2/2016 11:29,L530Y,A,0.4,0.5178
8/2/2016 11:39,L5350,A,0.4,0.4687
8/2/2016 11:49,L5330,A,0.4,0.4848
8/2/2016 11:59,L533W,A,0.4,0.4321
8/2/2016 12:09,J71LO,A,0.4,0.48
8/2/2016 12:19,J71KS,A,0.4,0.495
8/2/2016 12:29,K9436,A,0.4,0.5277
8/2/2016 12:39,J71J2,A,0.4,0.4004
8/2/2016 12:49,J71LG,A,0.4,0.4918
8/2/2016 12:59,K94FK,A,0.4,0.4934
8/2/2016 13:09,4X1PS,A,0.4,0.4716
8/2/2016 13:19,8M15Q,A,0.4,0.4607
8/2/2016 13:29,N802Q,A,0.4,0.6705
8/2/2016 13:39,L534W,A,0.4,0.4778
8/2/2016 13:49,J71M6,A,0.4,0.4956
8/2/2016 13:59,L536U,A,0.4,0.4594
8/2/2016 14:09,L5358,A,0.4,0.4522
8/2/2016 14:19,J71KY,A,0.4,0.4494
8/2/2016 14:29,J71M4,A,0.4,0.4971
8/2/2016 14:39,K93Y0,A,0.4,0.4505
8/2/2016 14:49,L535I,A,0.4,0.476
8/2/2016 14:59,K93YK,A,0.4,0.4551
8/2/2016 15:09,L535Q,A,0.4,0.4804
8/2/2016 15:19,L537U,A,0.4,0.5024
8/2/2016 15:29,K94FA,A,0.4,0.4247
8/2/2016 15:39,K93UK,A,0.4,0.4478
8/2/2016 15:49,8M16O,A,0.4,0.5137
8/2/2016 15:59,N8012,A,0.4,0.5658
8/2/2016 16:09,9ZAKA,A,0.4,0.5447
8/2/2016 16:19,9ZAKC,A,0.4,0.5827
8/2/2016 16:29,K94JC,A,0.4,0.4466
8/2/2016 16:39,K9462,A,0.4,0.4466
8/2/2016 16:49,J71LU,A,0.4,0.5151
8/2/2016 16:59,J71LA,A,0.4,0.4834
8/2/2016 17:09,K94A4,A,0.4,0.4693
8/2/2016 17:19,J71M0,A,0.4,0.475
8/2/2016 17:29,K93PQ,A,0.4,0.4575
8/2/2016 17:39,J71O0,A,0.4,0.4696
8/2/2016 17:49,L536W,A,0.4,0.507
8/2/2016 17:59,K93VU,A,0.4,0.483
8/2/2016 18:09,K94FG,A,0.4,0.4781
8/2/2016 18:19,K94FE,A,0.4,0.4789
8/2/2016 18:29,Y303Q,A,0.4,0.5055
8/2/2016 18:39,L52U4,A,0.4,0.5109
8/2/2016 18:49,K93X4,A,0.4,0.5125
8/2/2016 18:59,J71CI,A,0.4,0.4573
8/2/2016 19:09,L534Y,A,0.4,0.4748
8/2/2016 19:19,L536Q,A,0.4,0.465
8/2/2016 19:29,L534K,A,0.4,0.4965
8/2/2016 19:39,J71LY,A,0.4,0.4575
8/2/2016 19:49,L535C,A,0.4,0.4639
8/2/2016 19:59,L5370,A,0.4,0.4672
8/2/2016 20:09,L535M,A,0.4,0.4402
8/2/2016 20:19,K94EU,A,0.4,0.4675
8/2/2016 20:29,L535E,A,0.4,0.417
8/2/2016 20:39,L539S,A,0.4,0.4661
8/2/2016 20:49,L536S,A,0.4,0.4497
8/2/2016 20:59,J71L6,A,0.4,0.4883
8/2/2016 21:09,L535G,A,0.4,0.4626
8/2/2016 21:19,K9458,A,0.4,0.4535
8/2/2016 21:29,J71O2,A,0.4,0.4621
8/2/2016 21:39,J71L0,A,0.4,0.5058
8/2/2016 21:49,L533A,A,0.4,0.464
8/2/2016 21:59,J71KE,A,0.4,0.49
8/2/2016 22:09,J71QA,A,0.4,0.4784
8/2/2016 22:19,J71H8,A,0.4,0.4847
8/2/2016 22:29,L5320,A,0.4,0.4626
8/2/2016 22:39,J71NQ,A,0.4,0.4809
8/2/2016 22:49,L52VK,A,0.4,0.5226
8/2/2016 22:59,L537W,A,0.4,0.4776
8/2/2016 23:09,L52WS,A,0.4,0.4452
8/2/2016 23:19,J71JC,A,0.4,0.4918
8/2/2016 23:29,S50OC,A,0.4,0.4817
8/2/2016 23:39,S50OE,A,0.4,0.4877
8/2/2016 23:49,S50OA,A,0.4,0.423
8/2/2016 23:59,K943Y,A,0.4,0.4712
8/3/2016 0:09,L536O,A,0.4,0.3926
8/3/2016 0:19,J71EO,A,0.4,0.522
8/3/2016 0:29,9ZAIO,A,0.4,0.4491
8/3/2016 0:39,J90F0,A,0.4,0.4483
8/3/2016 0:49,K93NU,A,0.4,0.4803
8/3/2016 0:59,J90EW,A,0.4,0.4668
8/3/2016 1:09,K946E,A,0.4,0.4272
8/3/2016 1:19,9ZAIM,A,0.4,0.6903
8/3/2016 1:29,9ZAIK,A,0.4,0.6748
8/3/2016 1:39,9ZAII,A,0.4,0.6303
8/3/2016 1:49,J71Q2,A,0.4,0.4501
8/3/2016 1:59,J71LW,A,0.4,0.3904
8/3/2016 2:09,K9466,A,0.4,0.4399
8/3/2016 2:19,L532W,A,0.4,0.4671
8/3/2016 2:29,K93YE,A,0.4,0.4927
8/3/2016 2:39,K93G6,A,0.4,0.4703
8/3/2016 2:49,K946K,A,0.4,0.4825
8/3/2016 2:59,4X1P4,A,0.4,0.4448
8/3/2016 3:09,4X1PO,A,0.4,0.5748
8/3/2016 3:19,K942S,A,0.4,0.4398
8/3/2016 3:29,5F0Y8,A,0.4,0.4117
8/3/2016 3:39,J71TI,A,0.4,0.4581
8/3/2016 3:49,5F0XI,A,0.4,0.4444
8/3/2016 3:59,L53C4,A,0.4,0.4787
8/3/2016 4:09,L53E4,A,0.4,0.4545
8/3/2016 4:19,K94FC,A,0.4,0.4882
8/3/2016 4:29,K93V4,A,0.4,0.4349
8/3/2016 4:39,L5388,A,0.4,0.4798
8/3/2016 4:49,K943S,A,0.4,0.4344
8/3/2016 4:59,K943Q,A,0.4,0.4396
8/3/2016 5:09,J71SY,A,0.4,0.5014
8/3/2016 5:19,J71Q8,A,0.4,0.4592
8/3/2016 5:29,J71PG,A,0.4,0.4916
8/3/2016 5:39,K9468,A,0.4,0.4808
8/3/2016 5:49,K942G,A,0.4,0.5068
8/3/2016 5:59,L536Y,A,0.4,0.464
8/3/2016 6:09,K945Y,A,0.4,0.4746
8/3/2016 6:19,J71QY,A,0.4,0.4694
8/3/2016 6:29,L539C,A,0.4,0.5135
8/3/2016 6:39,L5382,A,0.4,0.476
8/3/2016 6:49,L53AS,A,0.4,0.4726
8/3/2016 6:59,8M16S,A,0.4,0.4598
8/3/2016 7:09,L5386,A,0.4,0.5342
8/3/2016 7:19,J71O8,A,0.4,0.4817
8/3/2016 7:29,J71OI,A,0.4,0.4106
8/3/2016 7:39,J718Y,A,0.4,0.4689
8/3/2016 7:49,K949G,A,0.4,0.4611
8/3/2016 7:59,J71QW,A,0.4,0.4801
8/3/2016 8:09,J71OC,A,0.4,0.4615
8/3/2016 8:19,L537O,A,0.4,0.5385
8/3/2016 8:29,L537Y,A,0.4,0.4757
8/3/2016 8:39,K943U,A,0.4,0.4624
8/3/2016 8:49,L539G,A,0.4,0.4567
8/3/2016 8:59,K945W,A,0.4,0.4439
8/3/2016 9:09,L538C,A,0.4,0.5147
8/3/2016 9:19,L538E,A,0.4,0.4649
8/3/2016 9:29,L538I,A,0.4,0.4469
8/3/2016 9:39,J71OO,A,0.4,0.4898
8/3/2016 9:49,J727G,A,0.4,0.4364
8/3/2016 9:59,J71RE,A,0.4,0.4866
8/3/2016 10:09,L53AW,A,0.4,0.4926
8/3/2016 10:19,J71OS,A,0.4,0.4684
8/3/2016 10:29,L538M,A,0.4,0.4655
8/3/2016 10:39,K949K,A,0.4,0.4739
8/3/2016 10:49,K9456,A,0.4,0.5055
8/3/2016 10:59,4X1Q6,A,0.4,0.4795
8/3/2016 11:09,L537Q,A,0.4,0.4354
8/3/2016 11:19,L538W,A,0.4,0.4937
8/3/2016 11:29,K9448,A,0.4,0.4617
8/3/2016 11:39,K945I,A,0.4,0.4599
8/3/2016 11:49,J71OM,A,0.4,0.4044
8/3/2016 11:59,J71PC,A,0.4,0.4474
8/3/2016 12:09,L53B0,A,0.4,0.4985
8/3/2016 12:19,J71QQ,A,0.4,0.4895
8/3/2016 12:29,J71RY,A,0.4,0.4369
8/3/2016 12:39,J90EY,A,0.4,0.4803
8/3/2016 12:49,N801E,A,0.4,0.509
8/3/2016 12:59,J71PW,A,0.4,0.4503
8/3/2016 13:09,J71EM,A,0.4,0.4628
8/3/2016 13:19,L53AU,A,0.4,0.5069
8/3/2016 13:29,J71OE,A,0.4,0.4984
8/3/2016 13:39,4X1Q0,A,0.4,0.5602
8/3/2016 13:49,J71UQ,A,0.4,0.5005
8/3/2016 13:59,J71QK,A,0.4,0.4505
8/3/2016 14:09,L53B4,A,0.4,0.4602
8/3/2016 14:19,J71IE,A,0.4,0.4806
8/3/2016 14:29,J71SM,A,0.4,0.4884
8/3/2016 14:39,J71OU,A,0.4,0.4875
8/3/2016 14:49,J71UC,A,0.4,0.482
8/3/2016 14:59,J71P6,A,0.4,0.4819
8/3/2016 15:09,K9474,A,0.4,0.472
8/3/2016 15:19,J71PI,A,0.4,0.4692
8/3/2016 15:29,K946W,A,0.4,0.4647
8/3/2016 15:39,J71QM,A,0.4,0.5039
8/3/2016 15:49,K944Q,A,0.4,0.4422
8/3/2016 15:59,K949U,A,0.4,0.482
8/3/2016 16:09,J71PA,A,0.4,0.5191
8/3/2016 16:19,L539W,A,0.4,0.4676
8/3/2016 16:29,J71R8,A,0.4,0.5148
8/3/2016 16:39,K9464,A,0.4,0.4644
8/3/2016 16:49,L538O,A,0.4,0.4265
8/3/2016 16:59,J71RA,A,0.4,0.4853
8/3/2016 17:09,L53BG,A,0.4,0.4141
8/3/2016 17:19,J71O4,A,0.4,0.4804
8/3/2016 17:29,L5396,A,0.4,0.5501
8/3/2016 17:39,J71U4,A,0.4,0.5073
8/3/2016 17:49,4X1PU,A,0.4,0.6403
8/3/2016 17:59,4X1PQ,A,0.4,0.4457
8/3/2016 18:09,J71PM,A,0.4,0.4538
8/3/2016 18:19,4X1PM,A,0.4,0.5818
8/3/2016 18:29,N8014,A,0.4,0.4295
8/3/2016 18:39,J71NU,A,0.4,0.458
8/3/2016 18:49,K945M,A,0.4,0.5452
8/3/2016 18:59,4X1QA,A,0.4,0.5266
8/3/2016 19:09,J71QU,A,0.4,0.4761
8/3/2016 19:19,J71P2,A,0.4,0.4768
8/3/2016 19:29,J71OA,A,0.4,0.4922
8/3/2016 19:39,J71OQ,A,0.4,0.4582
8/3/2016 19:49,K947A,A,0.4,0.4705
8/3/2016 19:59,J71OY,A,0.4,0.482
8/3/2016 20:09,L53B2,A,0.4,0.5792
8/3/2016 20:19,K946O,A,0.4,0.4846
8/3/2016 20:29,J71QO,A,0.4,0.4613
8/3/2016 20:39,L53AQ,A,0.4,0.5055
8/3/2016 20:49,L53A2,A,0.4,0.5105
8/3/2016 20:59,L53EE,A,0.4,0.4635
8/3/2016 21:09,L53A4,A,0.4,0.4674
8/3/2016 21:19,L53BE,A,0.4,0.4923
8/3/2016 21:29,L5390,A,0.4,0.4815
8/3/2016 21:39,L53AY,A,0.4,0.4919
8/3/2016 21:49,J71O6,A,0.4,0.4516
8/3/2016 21:59,L53CY,A,0.4,0.5304
8/3/2016 22:09,J71R6,A,0.4,0.4835
8/3/2016 22:19,J71PK,A,0.4,0.536
8/3/2016 22:29,L539E,A,0.4,0.4485
8/3/2016 22:39,K94E8,A,0.4,0.4707
8/3/2016 22:49,K93WS,A,0.4,0.4796
8/3/2016 22:59,L5392,A,0.4,0.4758
8/3/2016 23:09,J71PQ,A,0.4,0.4641
8/3/2016 23:19,L538K,A,0.4,0.5178
8/3/2016 23:29,L539Y,A,0.4,0.4629
8/3/2016 23:39,J71QG,A,0.4,0.5082
8/3/2016 23:49,K943C,A,0.4,0.5224
8/3/2016 23:59,J71SO,A,0.4,0.4791
8/4/2016 0:09,J71P8,A,0.4,0.4546
8/4/2016 0:19,J71J6,A,0.4,0.4526
8/4/2016 0:29,K9450,A,0.4,0.4764
8/4/2016 0:39,J71OW,A,0.4,0.4833
8/4/2016 0:49,K94EO,A,0.4,0.4742
8/4/2016 0:59,J71NY,A,0.4,0.4229
8/4/2016 1:09,K947C,A,0.4,0.4541
8/4/2016 1:19,K94DM,A,0.4,0.4856
8/4/2016 1:29,L53AO,A,0.4,0.454
8/4/2016 1:39,J71RI,A,0.4,0.4519
8/4/2016 1:49,L53AC,A,0.4,0.5151
8/4/2016 1:59,L53BI,A,0.4,0.4833
8/4/2016 2:09,J71PE,A,0.4,0.4949
8/4/2016 2:19,J71Q6,A,0.4,0.4941
8/4/2016 2:29,K94A2,A,0.4,0.4529
8/4/2016 2:39,J71QC,A,0.4,0.4468
8/4/2016 2:49,L53BU,A,0.4,0.5157
8/4/2016 2:59,K9434,A,0.4,0.4722
8/4/2016 3:09,J71SQ,A,0.4,0.4709
8/4/2016 3:19,J71PS,A,0.4,0.4604
8/4/2016 3:29,L533O,A,0.4,0.4957
8/4/2016 3:39,L539Q,A,0.4,0.523
8/4/2016 3:49,N8038,A,0.4,0.4907
8/4/2016 3:59,N802Y,A,0.4,0.5193
8/4/2016 4:09,N803A,A,0.4,0.4546
8/4/2016 4:19,J71VU,A,0.4,0.4711
8/4/2016 4:29,J71Q4,A,0.4,0.4664
8/4/2016 4:39,L538A,A,0.4,0.4539
8/4/2016 4:49,J71R0,A,0.4,0.4808
8/4/2016 4:59,J71P4,A,0.4,0.4716
8/4/2016 5:09,L53AI,A,0.4,0.5256
8/4/2016 5:19,J71KU,A,0.4,0.4839
8/4/2016 5:29,J71RO,A,0.4,0.4657
8/4/2016 5:39,L52ZO,A,0.4,0.4747
8/4/2016 5:49,J71RM,A,0.4,0.4911
8/4/2016 5:59,L53BC,A,0.4,0.4996
8/4/2016 6:09,4X1QI,A,0.4,0.6634
8/4/2016 6:19,5F0XY,A,0.4,0.6031
8/4/2016 6:29,5F0XU,A,0.4,0.4933
8/4/2016 6:39,J71S0,A,0.4,0.433
8/4/2016 6:49,J72GY,A,0.4,0.5175
8/4/2016 6:59,L538G,A,0.4,0.4933
8/4/2016 7:09,J72KK,A,0.4,0.4643
8/4/2016 7:19,J71SG,A,0.4,0.4661
8/4/2016 7:29,L542M,A,0.4,0.5085
8/4/2016 7:39,L53EG,A,0.4,0.5146
8/4/2016 7:49,K93U0,A,0.4,0.4231
8/4/2016 7:59,K9460,A,0.4,0.4257
8/4/2016 8:09,J71F8,A,0.4,0.5317
8/4/2016 8:19,L533U,A,0.4,0.4962
8/4/2016 8:29,L53CS,A,0.4,0.4827
8/4/2016 8:39,J71PO,A,0.4,0.4876
8/4/2016 8:49,K945A,A,0.4,0.4066
8/4/2016 8:59,J71T8,A,0.4,0.4277
8/4/2016 9:09,4X1QS,A,0.4,0.5071
8/4/2016 9:19,5F0XA,A,0.4,0.536
8/4/2016 9:29,5F0Y0,A,0.4,0.5409
8/4/2016 9:39,5F0XW,A,0.4,0.4416
8/4/2016 9:49,1S0M8,A,0.4,0.4754
8/4/2016 9:59,J71HC,A,0.4,0.4631
8/4/2016 10:09,K93XA,A,0.4,0.442
8/4/2016 10:19,1S0M6,A,0.4,0.446
8/4/2016 10:29,G90R0,A,0.4,0.5017
8/4/2016 10:39,G90JI,A,0.4,0.4483
8/4/2016 10:49,K94IE,A,0.4,0.4535
8/4/2016 10:59,L53A6,A,0.4,0.4474
8/4/2016 11:09,L53A8,A,0.4,0.4924
8/4/2016 11:19,L538Y,A,0.4,0.4786
8/4/2016 11:29,J71S6,A,0.4,0.4432
8/4/2016 11:39,J71U6,A,0.4,0.4091
8/4/2016 11:49,4X1QO,A,0.4,0.441
8/4/2016 11:59,L53FI,A,0.4,0.4639
8/4/2016 12:09,L53DW,A,0.4,0.4504
8/4/2016 12:19,L542O,A,0.4,0.4677
8/4/2016 12:29,L5380,A,0.4,0.438
8/4/2016 12:39,J71Q0,A,0.4,0.4063
8/4/2016 12:49,J71RQ,A,0.4,0.433
8/4/2016 12:59,8M162,A,0.4,0.49
8/4/2016 13:09,L535A,A,0.4,0.4445
8/4/2016 13:19,1S0LO,A,0.4,0.4847
8/4/2016 13:29,8M164,A,0.4,0.5012
8/4/2016 13:39,4X1Q8,A,0.4,0.4936
8/4/2016 13:49,J727E,A,0.4,0.4495
8/4/2016 13:59,L53SK,A,0.4,0.4608
8/4/2016 14:09,L53SE,A,0.4,0.4331
8/4/2016 14:19,8M172,A,0.4,0.5552
8/4/2016 14:29,8M17K,A,0.4,0.4555
8/4/2016 14:39,N805E,A,0.4,0.468
8/4/2016 14:49,N805G,A,0.4,0.4059
8/4/2016 14:59,8M15S,A,0.4,0.5683
8/4/2016 15:09,8M16I,A,0.4,0.5599
8/4/2016 15:19,L538Q,A,0.4,0.4582
8/4/2016 15:29,L53SY,A,0.4,0.508
8/4/2016 15:39,J71RG,A,0.4,0.4642
8/4/2016 15:49,L542S,A,0.4,0.4855
8/4/2016 15:59,J71VK,A,0.4,0.5443
8/4/2016 16:09,L539K,A,0.4,0.5107
8/4/2016 16:19,L52ZK,A,0.4,0.4766
8/4/2016 16:29,J71PU,A,0.4,0.4757
8/4/2016 16:39,J71OG,A,0.4,0.5102
8/4/2016 16:49,J71QI,A,0.4,0.5196
8/4/2016 16:59,K944M,A,0.4,0.4801
8/4/2016 17:09,L53EY,A,0.4,0.4737
8/4/2016 17:19,J71T6,A,0.4,0.4796
8/4/2016 17:29,9ZAJ4,A,0.4,0.5547
8/4/2016 17:39,9ZAIQ,A,0.4,0.6448
8/4/2016 17:49,L533Q,A,0.4,0.4248
8/4/2016 17:59,L538U,A,0.4,0.4946
8/4/2016 18:09,9ZAJG,A,0.4,0.4769
8/4/2016 18:19,J71NS,A,0.4,0.4799
8/4/2016 18:29,L53FU,A,0.4,0.486
8/4/2016 18:39,9ZAJA,A,0.4,0.4915
8/4/2016 18:49,J71P0,A,0.4,0.4889
8/4/2016 18:59,L53SO,A,0.4,0.4613
8/4/2016 19:09,N803M,A,0.4,0.5464
8/4/2016 19:19,N801Q,A,0.4,0.4921
8/4/2016 19:29,J727A,A,0.4,0.4714
8/4/2016 19:39,J71RS,A,0.4,0.5084
8/4/2016 19:49,J72KW,A,0.4,0.4595
8/4/2016 19:59,J71VC,A,0.4,0.4356
8/4/2016 20:09,J72Q6,A,0.4,0.5014
8/4/2016 20:19,J71TM,A,0.4,0.4767
8/4/2016 20:29,J71RC,A,0.4,0.4602
8/4/2016 20:39,L539A,A,0.4,0.4114
8/4/2016 20:49,L539U,A,0.4,0.4605
8/4/2016 20:59,J71IC,A,0.4,0.4575
8/4/2016 21:09,L547O,A,0.4,0.4655
8/4/2016 21:19,J71YC,A,0.4,0.4548
8/4/2016 21:29,L53SG,A,0.4,0.4702
8/4/2016 21:39,L5504,A,0.4,0.4702
8/4/2016 21:49,J71SS,A,0.4,0.4715
8/4/2016 21:59,G90QU,A,0.4,0.4156
8/4/2016 22:09,L532Y,A,0.4,0.4622
8/4/2016 22:19,J71TE,A,0.4,0.4789
8/4/2016 22:29,4X1PW,A,0.4,0.5348
8/4/2016 22:39,N8054,A,0.4,0.4934
8/4/2016 22:49,J71HM,A,0.4,0.447
8/4/2016 22:59,5F0XE,A,0.4,0.5537
8/4/2016 23:09,4X1QE,A,0.4,0.517
8/4/2016 23:19,G90QY,A,0.4,0.4095
8/4/2016 23:29,L53D0,A,0.4,0.446
8/4/2016 23:39,G90ME,A,0.4,0.4292
8/4/2016 23:49,5F0Y6,A,0.4,0.4489
8/4/2016 23:59,J71OK,A,0.4,0.4722
8/5/2016 0:09,L5384,A,0.4,0.5101
8/5/2016 0:19,L53BK,A,0.4,0.4807
8/5/2016 0:29,J71QS,A,0.4,0.4773
8/5/2016 0:39,J71TW,A,0.4,0.4471
8/5/2016 0:49,J72L0,A,0.4,0.3866
8/5/2016 0:59,J71S4,A,0.4,0.4899
8/5/2016 1:09,L53CA,A,0.4,0.5353
8/5/2016 1:19,L53CM,A,0.4,0.4655
8/5/2016 1:29,J71TS,A,0.4,0.5249
8/5/2016 1:39,N803I,A,0.4,0.6688
8/5/2016 1:49,J71T4,A,0.4,0.4255
8/5/2016 1:59,L53E0,A,0.4,0.4371
8/5/2016 2:09,G90KG,A,0.4,0.4843
8/5/2016 2:19,J73G4,A,0.4,0.4797
8/5/2016 2:29,J71T2,A,0.4,0.4797
8/5/2016 2:39,L53FO,A,0.4,0.4814
8/5/2016 2:49,L53HC,A,0.4,0.4374
8/5/2016 2:59,L53JW,A,0.4,0.503
8/5/2016 3:09,L53AE,A,0.4,0.4721
8/5/2016 3:19,L53H8,A,0.4,0.4615
8/5/2016 3:29,J71SE,A,0.4,0.4657
8/5/2016 3:39,L54C2,A,0.4,0.4741
8/5/2016 3:49,L558K,A,0.4,0.4741
8/5/2016 3:59,L53AG,A,0.4,0.4507
8/5/2016 4:09,L558M,A,0.4,0.4967
8/5/2016 4:19,L53IG,A,0.4,0.4967
8/5/2016 4:29,J71UM,A,0.4,0.4564
8/5/2016 4:39,J71VQ,A,0.4,0.4798
8/5/2016 4:49,L547M,A,0.4,0.454
8/5/2016 4:59,L53CI,A,0.4,0.4735
8/5/2016 5:09,N8058,A,0.4,0.523
8/5/2016 5:19,N805I,A,0.4,0.5351
8/5/2016 5:29,L54BU,A,0.4,0.4073
8/5/2016 5:39,J71WK,A,0.4,0.4631
8/5/2016 5:49,L53AM,A,0.4,0.4822
8/5/2016 5:59,J71ZG,A,0.4,0.4545
8/5/2016 6:09,J71LC,A,0.4,0.4753
8/5/2016 6:19,L54BW,A,0.4,0.5024
8/5/2016 6:29,9ZAJ0,A,0.4,0.5314
8/5/2016 6:39,L53SI,A,0.4,0.487
8/5/2016 6:49,J71SC,A,0.4,0.4699
